Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[14/07/2020 15:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 16:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 17:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 18:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 19:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 20:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 21:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 22:00],33.96,30.18,27.17,24.70,65.64,56.26,49.23
[14/07/2020 23:00],33.57,29.84,26.86,24.42,64.78,55.52,48.58
[15/07/2020 00:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 01:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 02:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 03:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 04:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 05:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 06:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 07:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 08:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 09:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 10:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 11:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 12:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 13:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 14:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 15:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 16:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 17:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 18:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 19:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 20:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 21:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 22:00],33.71,29.96,26.97,24.52,64.51,55.29,48.38
[15/07/2020 23:00],32.66,29.03,26.13,23.75,62.13,53.25,46.60
[16/07/2020 00:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 01:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 02:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 03:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 04:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 05:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 06:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 07:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 08:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 09:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 10:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 11:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 12:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 13:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 14:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 15:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 16:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 17:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 18:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 19:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 20:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 21:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 22:00],32.53,28.91,26.02,23.66,62.24,53.35,46.68
[16/07/2020 23:00],33.10,29.42,26.48,24.07,63.54,54.47,47.66
[17/07/2020 00:00],33.71,29.97,26.97,24.52,63.73,54.63,47.80
[17/07/2020 01:00],33.71,29.97,26.97,24.52,63.73,54.63,47.80
