Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[30/09/2019 08:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 09:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 10:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 11:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 12:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 13:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 14:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 15:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 16:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 17:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 18:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 19:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 20:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 21:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 22:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[30/09/2019 23:00],18.77,16.68,15.01,13.65,14.25,12.22,10.69
[01/10/2019 00:00],22.18,19.71,17.74,16.13,14.43,12.37,10.82
[01/10/2019 01:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 02:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 03:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 04:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 05:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 06:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 07:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 08:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 09:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 10:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 11:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 12:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 13:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 14:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 15:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 16:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 17:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 18:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 19:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 20:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 21:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 22:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[01/10/2019 23:00],22.18,19.71,17.74,16.13,15.81,13.55,11.85
[02/10/2019 00:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 01:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 02:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 03:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 04:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 05:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 06:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 07:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 08:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 09:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 10:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 11:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 12:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 13:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 14:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 15:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 16:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 17:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 18:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 19:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 20:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 21:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 22:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[02/10/2019 23:00],23.03,20.47,18.43,16.75,15.61,13.38,11.71
[03/10/2019 00:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 01:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 02:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 03:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 04:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 05:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 06:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 07:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 08:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 09:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 10:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 11:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 12:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 13:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 14:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 15:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 16:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 17:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 18:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 19:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 20:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 21:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 22:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[03/10/2019 23:00],26.02,23.13,20.81,18.92,15.61,13.38,11.71
[04/10/2019 00:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 01:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 02:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 03:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 04:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 05:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 06:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 07:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 08:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 09:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 10:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 11:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 12:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 13:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 14:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 15:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 16:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 17:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 18:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 19:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 20:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 21:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 22:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[04/10/2019 23:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[05/10/2019 00:00],23.63,21.00,18.90,17.18,15.61,13.38,11.71
[05/10/2019 01:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 02:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 03:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 04:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 05:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 06:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 07:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 08:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 09:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 10:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 11:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 12:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 13:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 14:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 15:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 16:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 17:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 18:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 19:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 20:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 21:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 22:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[05/10/2019 23:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 00:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 01:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 02:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 03:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 04:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 05:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 06:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 07:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 08:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 09:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 10:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 11:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 12:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 13:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 14:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 15:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 16:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 17:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 18:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 19:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 20:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 21:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 22:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[06/10/2019 23:00],24.82,22.06,19.86,18.05,15.61,13.38,11.71
[07/10/2019 00:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 01:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 02:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 03:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 04:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 05:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 06:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 07:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 08:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 09:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 10:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 11:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 12:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 13:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 14:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 15:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 16:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 17:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 18:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 19:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 20:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 21:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 22:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[07/10/2019 23:00],22.73,20.21,18.19,16.53,15.61,13.38,11.71
[08/10/2019 00:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 01:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 02:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 03:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 04:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 05:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 06:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 07:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 08:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 09:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 10:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 11:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 12:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 13:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 14:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 15:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 16:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 17:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 18:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 19:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 20:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 21:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 22:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[08/10/2019 23:00],21.37,18.99,17.09,15.54,15.81,13.55,11.85
[09/10/2019 00:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 01:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 02:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 03:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 04:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 05:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 06:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 07:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 08:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 09:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 10:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 11:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 12:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 13:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 14:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 15:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 16:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 17:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 18:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 19:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 20:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 21:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 22:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[09/10/2019 23:00],17.91,15.92,14.33,13.03,15.81,13.55,11.85
[10/10/2019 00:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 01:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 02:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 03:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 04:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 05:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 06:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 07:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 08:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 09:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 10:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 11:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 12:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 13:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 14:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 15:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 16:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 17:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 18:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 19:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 20:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 21:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 22:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[10/10/2019 23:00],18.77,16.68,15.01,13.65,15.61,13.38,11.71
[11/10/2019 00:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 01:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 02:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 03:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 04:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 05:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 06:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 07:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 08:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 09:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 10:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 11:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 12:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 13:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 14:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 15:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 16:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 17:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 18:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 19:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 20:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 21:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 22:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[11/10/2019 23:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[12/10/2019 00:00],18.77,16.68,15.01,13.65,15.23,13.05,11.42
[12/10/2019 01:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 02:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 03:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 04:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 05:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 06:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 07:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 08:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 09:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 10:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 11:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 12:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 13:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 14:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 15:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 16:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 17:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 18:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 19:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 20:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 21:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 22:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[12/10/2019 23:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 00:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 01:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 02:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 03:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 04:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 05:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 06:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 07:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 08:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 09:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 10:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 11:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 12:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 13:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 14:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 15:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 16:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 17:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 18:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 19:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 20:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 21:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 22:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[13/10/2019 23:00],18.68,16.61,14.95,13.59,15.23,13.05,11.42
[14/10/2019 00:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 01:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 02:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 03:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 04:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 05:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 06:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 07:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 08:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 09:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 10:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 11:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 12:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 13:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 14:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 15:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 16:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 17:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
[14/10/2019 18:00],19.88,17.67,15.90,14.45,15.23,13.05,11.42
